entity_id,name,label,description,doc_id,chunk_id,all_labels,source
ENT_000555,Volvo Penta Engine_Lubrication System_Bearing And Crankshaft Wear,FaultPhenomenon,轴承和曲轴磨损，可能由错误过滤器引起,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_12,,D8维护保养手册.md
ENT_000556,Volvo Penta Engine_Lubrication System_Engine Overheating,FaultPhenomenon,发动机过热，可能由低油位引起,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_12,,D8维护保养手册.md
ENT_000557,Volvo Penta Engine_Lubrication System_Increased Oil Consumption,FaultPhenomenon,机油消耗量异常增加的故障现象,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_12,,D8维护保养手册.md
ENT_000558,Volvo Penta Engine_Lubrication System_Piston Seizure,FaultPhenomenon,活塞卡死，严重润滑不足导致的故障,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_12,,D8维护保养手册.md
ENT_000559,Volvo Penta Engine_Lubrication System_Silencer Clogging,FaultPhenomenon,消音器堵塞，可能由高油位引起,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_12,,D8维护保养手册.md
ENT_000560,Volvo Penta Engine_Transmission System_Exhaust Plate Wear,FaultPhenomenon,排气板白色塑料部分出现的磨损现象,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_15,,D8维护保养手册.md
ENT_000561,Volvo Penta Engine_Transmission System_Exhaust Seal Damage,FaultPhenomenon,排气密封件出现的损坏现象,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_15,,D8维护保养手册.md
ENT_000562,Volvo Penta Engine_Transmission System_Galvanic Corrosion,FaultPhenomenon,IPS 装置因电偶腐蚀导致的损坏现象,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_16,,D8维护保养手册.md
ENT_000563,Volvo Penta Engine_Transmission System_Hull Fouling,FaultPhenomenon,传动装置表面污垢附着导致油耗增加或速度降低,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_16,,D8维护保养手册.md
ENT_000564,Volvo Penta Engine_Transmission System_Oil Contamination,FaultPhenomenon,机油受到水或金属颗粒污染导致的故障现象,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_16,,D8维护保养手册.md
ENT_000565,Volvo Penta Engine_Transmission System_Seal Damage,FaultPhenomenon,螺旋桨轴或转向密封件因高压清洗导致的损坏,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_15,,D8维护保养手册.md
ENT_000566,Volvo Penta Engine_Transmission System_Transmission Malfunction,FaultPhenomenon,传动装置因润滑或维护不当引发的异常现象；传动系统发生的故障现象,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_7;发动机::D8维护保养手册::chunk_8;发动机::D8维护保养手册::chunk_9,,D8维护保养手册.md
ENT_000567,交流发电机与电子装置损坏,FaultPhenomenon,交流发电机和电子装置因不当操作导致的损坏现象,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_0;发动机::D8维护保养手册::chunk_1;发动机::D8维护保养手册::chunk_2;发动机::D8维护保养手册::chunk_3,,D8维护保养手册.md
ENT_000568,发动机安全管理系统_人身伤害风险,FaultPhenomenon,因操作不当或防护缺失导致的人员受伤潜在现象；可能导致人员身体伤害的故障现象,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_0;发动机::D16维护保养手册::chunk_11,,D16维护保养手册.md
ENT_000569,发动机安全管理系统_传动装置_泄漏,FaultPhenomenon,倒档齿轮箱或轴密封件处出现油液或水液渗漏,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_20;发动机::D16维护保养手册::chunk_21;发动机::D16维护保养手册::chunk_22;发动机::D16维护保养手册::chunk_23,,D16维护保养手册.md
ENT_000570,发动机安全管理系统_冷却系统_冷却性能下降,FaultPhenomenon,因冷却系统内沉积物和碎屑导致的散热效率降低现象,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_12;发动机::D16维护保养手册::chunk_13;发动机::D16维护保养手册::chunk_14;发动机::D16维护保养手册::chunk_15,,D16维护保养手册.md
ENT_000571,发动机安全管理系统_冷却系统_灼伤风险,FaultPhenomenon,接触热流体或热表面导致的人身灼伤风险,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_1,,D16维护保养手册.md
ENT_000572,发动机安全管理系统_冷却系统_过滤器堵塞,FaultPhenomenon,因污染物或水藻导致海水过滤器流通受阻的异常状态,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_20;发动机::D16维护保养手册::chunk_21;发动机::D16维护保养手册::chunk_22;发动机::D16维护保养手册::chunk_23,,D16维护保养手册.md
ENT_000573,发动机安全管理系统_发动机_增压压力过低,FaultPhenomenon,增压系统压力不足的故障症状,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_11,,D16维护保养手册.md
ENT_000574,发动机安全管理系统_发动机_污物引起故障,FaultPhenomenon,因最少量的污物进入系统引起的发动机故障现象,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_1,,D16维护保养手册.md
ENT_000575,发动机安全管理系统_发动机_电子元件损坏,FaultPhenomenon,交流发电机和电子装置因错误操作导致的损坏现象,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_1,,D16维护保养手册.md
ENT_000576,发动机安全管理系统_发动机_过热,FaultPhenomenon,因冷却系统堵塞或故障导致的发动机温度过高现象,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_20;发动机::D16维护保养手册::chunk_21;发动机::D16维护保养手册::chunk_22;发动机::D16维护保养手册::chunk_23,,D16维护保养手册.md
ENT_000577,发动机安全管理系统_发动机_运转不平稳,FaultPhenomenon,发动机运行状态不平顺的故障症状,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_11,,D16维护保养手册.md
ENT_000578,发动机安全管理系统_润滑系统_机油泄漏,FaultPhenomenon,润滑系统过滤器安装或运行后出现的机油渗漏现象,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_6,,D16维护保养手册.md
ENT_000579,发动机安全管理系统_火灾爆炸风险,FaultPhenomenon,因燃油泄漏、火花或易燃物引发的火灾或爆炸潜在现象；可能导致火灾或爆炸的故障现象,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_0;发动机::D16维护保养手册::chunk_11,,D16维护保养手册.md
ENT_000580,发动机安全管理系统_燃油系统_败血病风险,FaultPhenomenon,高压燃油渗入组织导致感染败血病的严重风险,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_1,,D16维护保养手册.md
ENT_000581,发动机安全管理系统_电池_冷冻破裂,FaultPhenomenon,存储期间因电池充电不足在低温下冻结损坏的现象,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_20;发动机::D16维护保养手册::chunk_21;发动机::D16维护保养手册::chunk_22;发动机::D16维护保养手册::chunk_23,,D16维护保养手册.md
ENT_000582,发动机安全管理系统_非计划停机,FaultPhenomenon,因未预见的故障导致的系统停机现象,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_7,,D16维护保养手册.md
ENT_000583,爆炸与火灾危险,FaultPhenomenon,燃油蒸汽被意外火花点燃引发的爆炸和火灾风险,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_0;发动机::D8维护保养手册::chunk_1;发动机::D8维护保养手册::chunk_2;发动机::D8维护保养手册::chunk_3,,D8维护保养手册.md
ENT_000584,Marine Engine System_Parameter_Coolant Capacity,Parameter,冷却系统淡水容量规格,发动机::D8操作手册,发动机::D8操作手册::chunk_31,,D8操作手册.md
ENT_000585,Marine Engine System_Parameter_Depth Alarm Level,Parameter,设定触发深度警报的水深阈值参数,发动机::D8操作手册,发动机::D8操作手册::chunk_29,,D8操作手册.md
ENT_000586,Marine Engine System_Parameter_Depth Compensation,Parameter,用于校正回声探测器安装位置与吃水线偏差的补偿值,发动机::D8操作手册,发动机::D8操作手册::chunk_29,,D8操作手册.md
ENT_000587,Marine Engine System_Parameter_Display Contrast,Parameter,控制显示屏对比度和背光强度的视觉参数,发动机::D8操作手册,发动机::D8操作手册::chunk_29,,D8操作手册.md
ENT_000588,Marine Engine System_Parameter_Electrolyte Density,Parameter,电池电解液密度，指示充电状态,发动机::D8操作手册,发动机::D8操作手册::chunk_31,,D8操作手册.md
ENT_000589,Marine Engine System_Parameter_Engine Serial Number,Parameter,发动机类型铭牌上的唯一标识号,发动机::D8操作手册,发动机::D8操作手册::chunk_31,,D8操作手册.md
ENT_000590,Marine Engine System_Parameter_FAME Content,Parameter,生物柴油 FAME 含量百分比限制,发动机::D8操作手册,发动机::D8操作手册::chunk_31,,D8操作手册.md
ENT_000591,Marine Engine System_Parameter_Fuel Density,Parameter,燃油密度参数，影响功率和油耗,发动机::D8操作手册,发动机::D8操作手册::chunk_31,,D8操作手册.md
ENT_000592,Marine Engine System_Parameter_Fuel Sulfur Content,Parameter,燃油含硫量限制，影响排放合规,发动机::D8操作手册,发动机::D8操作手册::chunk_31,,D8操作手册.md
ENT_000593,Marine Engine System_Parameter_Fuel Tank Volume,Parameter,定义燃油箱总容量以计算剩余燃油百分比的基础参数,发动机::D8操作手册,发动机::D8操作手册::chunk_29,,D8操作手册.md
ENT_000594,Marine Engine System_Parameter_Fuel Viscosity,Parameter,根据环境温度选择的机油粘度等级参数；燃油粘度参数，影响喷射设备持久性,发动机::D8操作手册,发动机::D8操作手册::chunk_30;发动机::D8操作手册::chunk_31,,D8操作手册.md
ENT_000595,Marine Engine System_Parameter_Gear Oil Level,Parameter,倒档齿轮箱的油位参数,发动机::D8操作手册,发动机::D8操作手册::chunk_28,,D8操作手册.md
ENT_000596,Marine Engine System_Parameter_Gear Oil Pressure,Parameter,变速箱运行期间油压范围,发动机::D8操作手册,发动机::D8操作手册::chunk_31,,D8操作手册.md
ENT_000597,Marine Engine System_Parameter_Key ID,Parameter,用于身份验证和系统授权的电子钥匙唯一标识符,发动机::D8操作手册,发动机::D8操作手册::chunk_29,,D8操作手册.md
ENT_000598,Marine Engine System_Parameter_Neutral Warning Sound,Parameter,空档位置时的声音信号设置参数；空档位置时的声音信号参数,发动机::D8操作手册,发动机::D8操作手册::chunk_28;发动机::D8操作手册::chunk_30,,D8操作手册.md
ENT_000599,Marine Engine System_Parameter_Oil Capacity,Parameter,润滑系统所需的机油总容量参数,发动机::D8操作手册,发动机::D8操作手册::chunk_30,,D8操作手册.md
ENT_000600,Marine Engine System_Parameter_Oil Pressure,Parameter,发动机正常运行及怠速下的机油压力标准值,发动机::D8操作手册,发动机::D8操作手册::chunk_30,,D8操作手册.md
ENT_000601,Parameter_Battery Current,Parameter,电池管理系统监测的实时电流参数,发动机::D8操作手册,发动机::D8操作手册::chunk_18,,D8操作手册.md
ENT_000602,Parameter_Battery Health,Parameter,电池健康状态参数，评估电池寿命和性能,发动机::D8操作手册,发动机::D8操作手册::chunk_14,,D8操作手册.md
ENT_000603,Parameter_Battery SOC,Parameter,电池充电状态参数，显示电池剩余电量百分比,发动机::D8操作手册,发动机::D8操作手册::chunk_14,,D8操作手册.md
ENT_000604,Parameter_Battery Voltage,Parameter,电池电压及充电电压运行参数,发动机::D8操作手册,发动机::D8操作手册::chunk_12,,D8操作手册.md
ENT_000605,Parameter_Boat Speed,Parameter,船速参数，显示船只当前的航行速度,发动机::D8操作手册,发动机::D8操作手册::chunk_13,,D8操作手册.md
ENT_000606,Parameter_Cool Down Time,Parameter,起动马达过热保护后所需的最小冷却时间参数,发动机::D8操作手册,发动机::D8操作手册::chunk_20,,D8操作手册.md
ENT_000607,Parameter_Coolant Concentration,Parameter,冷却剂混合浓度的关键运行参数,发动机::D8操作手册,发动机::D8操作手册::chunk_26;发动机::D8操作手册::chunk_27,,D8操作手册.md
ENT_000608,Parameter_Coolant Pressure,Parameter,冷却剂压力参数，用于监控冷却系统状态,发动机::D8操作手册,发动机::D8操作手册::chunk_13,,D8操作手册.md
ENT_000609,Parameter_Coolant Temperature,Parameter,发动机冷却剂温度运行参数,发动机::D8操作手册,发动机::D8操作手册::chunk_12,,D8操作手册.md
ENT_000610,Parameter_Coolant Type,Parameter,冷却系统必须使用的有机酸技术冷却剂类型,发动机::D8操作手册,发动机::D8操作手册::chunk_25,,D8操作手册.md
ENT_000611,Parameter_Cranking Time Limit,Parameter,默认发动机盘车时间限制参数,发动机::D8操作手册,发动机::D8操作手册::chunk_20,,D8操作手册.md
ENT_000612,Parameter_DEF Level,Parameter,DEF/AUS 液位参数，显示剩余的尿素溶液液位,发动机::D8操作手册,发动机::D8操作手册::chunk_13,,D8操作手册.md
ENT_000613,Parameter_Engine Speed,Parameter,发动机每分钟转数运行参数,发动机::D8操作手册,发动机::D8操作手册::chunk_12,,D8操作手册.md
ENT_000614,Parameter_Exhaust Temperature,Parameter,排气温度参数，可在发动机视图中显示干式排气温度,发动机::D8操作手册,发动机::D8操作手册::chunk_13,,D8操作手册.md
ENT_000615,Parameter_Fuel Consumption,Parameter,燃油消耗参数，包括即时和平均燃料消耗率,发动机::D8操作手册,发动机::D8操作手册::chunk_13,,D8操作手册.md
ENT_000616,Parameter_Fuel Economy,Parameter,燃油经济性参数，显示即时或平均燃油消耗效率,发动机::D8操作手册,发动机::D8操作手册::chunk_14,,D8操作手册.md
ENT_000617,Parameter_Fuel Level,Parameter,油箱剩余燃油量运行参数,发动机::D8操作手册,发动机::D8操作手册::chunk_12,,D8操作手册.md
ENT_000618,Parameter_Fuel Pressure Drop,Parameter,燃油过滤器在怠速或全负载下的压降指标,发动机::D8操作手册,发动机::D8操作手册::chunk_25,,D8操作手册.md
ENT_000619,Parameter_GPS Signal Strength,Parameter,影响动态定位系统精度的 GPS 信号强度参数,发动机::D8操作手册,发动机::D8操作手册::chunk_17,,D8操作手册.md
ENT_000620,Parameter_Gear Oil Pressure,Parameter,传动装置油压参数，显示变速箱油压信息,发动机::D8操作手册,发动机::D8操作手册::chunk_13,,D8操作手册.md
ENT_000621,Parameter_Heading,Parameter,船舶当前的航向角度参数,发动机::D8操作手册,发动机::D8操作手册::chunk_16,,D8操作手册.md
ENT_000622,Parameter_Idle Speed,Parameter,发动机怠速运转时的转速参数,发动机::D8操作手册,发动机::D8操作手册::chunk_21,,D8操作手册.md
ENT_000623,Parameter_Ignition Auto Off Time,Parameter,点火开关自动关闭前的设定时间参数,发动机::D8操作手册,发动机::D8操作手册::chunk_22,,D8操作手册.md
ENT_000624,Parameter_Neutral Gear Position,Parameter,传动装置处于空档状态的参数指标,发动机::D8操作手册,发动机::D8操作手册::chunk_22,,D8操作手册.md
ENT_000625,Parameter_Oil Level,Parameter,润滑系统机油尺标记区域内的液位参数,发动机::D8操作手册,发动机::D8操作手册::chunk_25,,D8操作手册.md
ENT_000626,Parameter_Oil Pressure,Parameter,发动机机油压力运行参数,发动机::D8操作手册,发动机::D8操作手册::chunk_12,,D8操作手册.md
ENT_000627,Parameter_Propeller Shaft Oil Temperature,Parameter,推进轴油温，监测倒档润滑和冷却状态的关键运行参数,发动机::D8操作手册,发动机::D8操作手册::chunk_19,,D8操作手册.md
ENT_000628,Parameter_Propeller Speed,Parameter,低速功能模式下受传动装置影响的螺旋桨转速,发动机::D8操作手册,发动机::D8操作手册::chunk_17,,D8操作手册.md
ENT_000629,Parameter_Rudder Angle,Parameter,舵角位置参数，用于指示转向幅度,发动机::D8操作手册,发动机::D8操作手册::chunk_16,,D8操作手册.md
ENT_000630,Parameter_Shift RPM Limit,Parameter,允许换档操作的最大发动机转速限制参数,发动机::D8操作手册,发动机::D8操作手册::chunk_21,,D8操作手册.md
ENT_000631,Parameter_Starter Engagement Time,Parameter,起动马达允许的最大连续接合时间参数,发动机::D8操作手册,发动机::D8操作手册::chunk_20,,D8操作手册.md
ENT_000632,Parameter_Throttle,Parameter,发动机节气门开度或功率输出参数,发动机::D8操作手册,发动机::D8操作手册::chunk_16,,D8操作手册.md
ENT_000633,Parameter_Trim Angle,Parameter,纵倾角参数，显示驱动装置相对于水平轴的角度,发动机::D8操作手册,发动机::D8操作手册::chunk_14,,D8操作手册.md
ENT_000634,Parameter_Trip Distance,Parameter,行程距离参数，显示自上次行程计算机重置以来的距离,发动机::D8操作手册,发动机::D8操作手册::chunk_13,,D8操作手册.md
ENT_000635,Volvo Penta Engine_Cooling System_Anode Installation Torque,Parameter,牺牲阳极安装紧固扭矩 10 Nm,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_14,,D8维护保养手册.md
ENT_000636,Volvo Penta Engine_Cooling System_Anode Replacement Threshold,Parameter,牺牲阳极消耗达到 50% 时必须更换,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_14,,D8维护保养手册.md
ENT_000637,Volvo Penta Engine_Cooling System_Charge Air Cooler Tail Cover Torque,Parameter,增压空气冷却器尾盖安装紧固扭矩 24 Nm,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_14,,D8维护保养手册.md
ENT_000638,Volvo Penta Engine_Cooling System_Coolant Concentration,Parameter,冷却系统中冷却剂浓度的关键运行参数,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_7;发动机::D8维护保养手册::chunk_8,,D8维护保养手册.md
ENT_000639,Volvo Penta Engine_Cooling System_VCS Coolant Specification,Parameter,VCS 黄色冷却剂浓缩型或已混合型的规格参数,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_9,,D8维护保养手册.md
ENT_000640,Volvo Penta Engine_Lubrication System_Filter Cover Torque,Parameter,过滤器盖紧固扭矩参数，标准为 40 Nm,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_12,,D8维护保养手册.md
ENT_000641,Volvo Penta Engine_Mechanical System_Compressor Oil Specification,Parameter,压缩机使用的机油规格参数,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_9,,D8维护保养手册.md
ENT_000642,Volvo Penta Engine_Mechanical System_Standard Fastener Torque,Parameter,未指定扭矩时采用的标准螺钉紧固扭矩参数,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_9,,D8维护保养手册.md
ENT_000643,Volvo Penta Engine_Parameter_Battery Terminal Torque 6Nm,Parameter,电池电缆终端紧固的标准扭矩参数值为 6 牛米,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_29;发动机::D8维护保养手册::chunk_30,,D8维护保养手册.md
ENT_000644,Volvo Penta Engine_Parameter_Engine Warm Up Time 2-3 Mins,Parameter,存储期间起动发动机暖机运行的标准时长参数,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_29;发动机::D8维护保养手册::chunk_30,,D8维护保养手册.md
ENT_000645,Volvo Penta Engine_Parameter_Fuel FAME Limit,Parameter,长期存储燃油中生物柴油含量的限制参数,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_22;发动机::D8维护保养手册::chunk_23,,D8维护保养手册.md
ENT_000646,Volvo Penta Engine_Parameter_Manual Shaft Rotation Turns,Parameter,关闭发动机后手动旋转输出轴的标准转数参数,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_29;发动机::D8维护保养手册::chunk_30,,D8维护保养手册.md
ENT_000647,Volvo Penta Engine_Parameter_Pre Storage Run Time,Parameter,存储前运转发动机使燃料到达喷射系统的时间参数,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_22;发动机::D8维护保养手册::chunk_23,,D8维护保养手册.md
ENT_000648,Volvo Penta Engine_Parameter_Storage Humidity,Parameter,存储仓库的湿度控制上限参数,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_22;发动机::D8维护保养手册::chunk_23,,D8维护保养手册.md
ENT_000649,Volvo Penta Engine_Parameter_Storage Label Information,Parameter,存储标签上需注明的日期、零件号及机油类型等关键信息参数,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_24,,D8维护保养手册.md
ENT_000650,Volvo Penta Engine_Parameter_Storage Temperature,Parameter,存储仓库的温度控制范围参数,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_22;发动机::D8维护保养手册::chunk_23,,D8维护保养手册.md
ENT_000651,Volvo Penta Engine_Parameter_Washer Distance,Parameter,高压清洗安全距离参数,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_25;发动机::D8维护保养手册::chunk_26;发动机::D8维护保养手册::chunk_27;发动机::D8维护保养手册::chunk_28,,D8维护保养手册.md
ENT_000652,Volvo Penta Engine_Parameter_Washer Pressure Limit,Parameter,高压清洗机喷嘴压力限制参数,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_25;发动机::D8维护保养手册::chunk_26;发动机::D8维护保养手册::chunk_27;发动机::D8维护保养手册::chunk_28,,D8维护保养手册.md
ENT_000653,Volvo Penta Engine_Steering System_Electric Steering Unit_Oil Capacity,Parameter,电动操舵器换油时的标准机油容量约 5 升,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_21,,D8维护保养手册.md
ENT_000654,Volvo Penta Engine_Steering System_Steering Oil Specification,Parameter,操舵器使用的 ATF/Dextron 机油规格参数,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_9,,D8维护保养手册.md
ENT_000655,Volvo Penta Engine_Transmission System_Anode Consumption Threshold,Parameter,阳极更换阈值参数 消耗 50%,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_16,,D8维护保养手册.md
ENT_000656,Volvo Penta Engine_Transmission System_Anode Torque,Parameter,阳极安装紧固扭矩参数 24 Nm,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_16,,D8维护保养手册.md
ENT_000657,Volvo Penta Engine_Transmission System_Calibration RPM,Parameter,传感器校准时发动机运行转速参数 1000 rpm,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_16,,D8维护保养手册.md
ENT_000658,Volvo Penta Engine_Transmission System_Dipstick Torque,Parameter,量油尺紧固扭矩参数 10 Nm,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_16,,D8维护保养手册.md
ENT_000659,Volvo Penta Engine_Transmission System_Drain Plug Torque,Parameter,排油塞安装时的紧固扭矩参数 50 Nm,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_15,,D8维护保养手册.md
ENT_000660,Volvo Penta Engine_Transmission System_Grease Quantity,Parameter,轴润滑所需的防水润滑脂用量参数,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_17;发动机::D8维护保养手册::chunk_18;发动机::D8维护保养手册::chunk_19;发动机::D8维护保养手册::chunk_20,,D8维护保养手册.md
ENT_000661,Volvo Penta Engine_Transmission System_Oil Settling Time,Parameter,进行精确油位检查前驱动装置必须停止的时间参数 12 小时,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_16,,D8维护保养手册.md
ENT_000662,Volvo Penta Engine_Transmission System_Propeller Shaft Grease Specification,Parameter,螺旋桨轴润滑脂的规格参数,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_9,,D8维护保养手册.md
ENT_000663,Volvo Penta Engine_Transmission System_Sensor Cleaning Torque,Parameter,油质量传感器紧固扭矩参数 35 Nm,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_16,,D8维护保养手册.md
ENT_000664,Volvo Penta Engine_Transmission System_Transmission Oil,Parameter,传动装置正常运行所需的齿轮润滑剂参数,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_7;发动机::D8维护保养手册::chunk_8,,D8维护保养手册.md
ENT_000665,发动机安全管理系统_SCR 系统_过滤器紧固扭矩,Parameter,SCR 泵过滤器盖紧固的标准扭矩参数值,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_12;发动机::D16维护保养手册::chunk_13;发动机::D16维护保养手册::chunk_14;发动机::D16维护保养手册::chunk_15,,D16维护保养手册.md
ENT_000666,发动机安全管理系统_冷却系统_叶轮泵盖紧固扭矩,Parameter,叶轮泵盖安装时的标准紧固扭矩参数,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_16;发动机::D16维护保养手册::chunk_17;发动机::D16维护保养手册::chunk_18;发动机::D16维护保养手册::chunk_19,,D16维护保养手册.md
ENT_000667,发动机安全管理系统_冷却系统_防冻混合比例,Parameter,寒冷天气下冷却系统应使用百分之四十冷却剂与百分之六十淡水的混合液,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_24;发动机::D16维护保养手册::chunk_25;发动机::D16维护保养手册::chunk_26;发动机::D16维护保养手册::chunk_27,,D16维护保养手册.md
ENT_000668,发动机安全管理系统_发动机_冷却液容量参数,Parameter,D16 发动机热交换器或散热器冷却型的冷却液容量指标,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_4,,D16维护保养手册.md
ENT_000669,发动机安全管理系统_发动机_存储温度要求,Parameter,发动机长期储存期间环境温度应保持在 5 至 30 摄氏度之间,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_24;发动机::D16维护保养手册::chunk_25;发动机::D16维护保养手册::chunk_26;发动机::D16维护保养手册::chunk_27,,D16维护保养手册.md
ENT_000670,发动机安全管理系统_发动机_存储湿度要求,Parameter,发动机储存区域相对湿度应低于百分之四十以防腐蚀,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_24;发动机::D16维护保养手册::chunk_25;发动机::D16维护保养手册::chunk_26;发动机::D16维护保养手册::chunk_27,,D16维护保养手册.md
ENT_000671,发动机安全管理系统_发动机_机油容量参数,Parameter,D16 系列发动机含过滤器的机油容量技术指标,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_4,,D16维护保养手册.md
ENT_000672,发动机安全管理系统_发动机_额外冷却剂容量限制,Parameter,船舶 D16MH 散热器最大允许额外冷却剂量的限制参数,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_4,,D16维护保养手册.md
ENT_000673,发动机安全管理系统_操舵器_机油容量,Parameter,电动操舵器更换机油时的标准加注容量参数,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_20;发动机::D16维护保养手册::chunk_21;发动机::D16维护保养手册::chunk_22;发动机::D16维护保养手册::chunk_23,,D16维护保养手册.md
ENT_000674,发动机安全管理系统_操舵器_油量参数,Parameter,操舵器所需的 ATF/Dextron 机油容量技术指标,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_4,,D16维护保养手册.md
ENT_000675,发动机安全管理系统_操舵器_量油尺紧固扭矩,Parameter,电动操舵器量油尺安装时的标准紧固力矩参数,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_20;发动机::D16维护保养手册::chunk_21;发动机::D16维护保养手册::chunk_22;发动机::D16维护保养手册::chunk_23,,D16维护保养手册.md
ENT_000676,发动机安全管理系统_润滑系统_水含量,Parameter,机油中水分含量的关键监测参数,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_7,,D16维护保养手册.md
ENT_000677,发动机安全管理系统_润滑系统_燃油含量,Parameter,机油中燃油混入含量的关键监测参数,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_7,,D16维护保养手册.md
ENT_000678,发动机安全管理系统_润滑系统_金属颗粒物,Parameter,机油中因磨损产生的金属颗粒数量参数,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_7,,D16维护保养手册.md
ENT_000679,发动机安全管理系统_燃油系统_FAME 含量限制,Parameter,存储期间燃油中生物柴油含量的百分比限制参数,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_20;发动机::D16维护保养手册::chunk_21;发动机::D16维护保养手册::chunk_22;发动机::D16维护保养手册::chunk_23,,D16维护保养手册.md
ENT_000680,发动机安全管理系统_燃油系统_全负载压降参数,Parameter,过滤器全负载时更换阈值压降参数,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_11,,D16维护保养手册.md
ENT_000681,发动机安全管理系统_燃油系统_怠速压降参数,Parameter,过滤器怠速时更换阈值压降参数,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_11,,D16维护保养手册.md
ENT_000682,发动机安全管理系统_电池_端子紧固扭矩,Parameter,电池电缆端子连接时的标准紧固力矩为 6 牛米,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_24;发动机::D16维护保养手册::chunk_25;发动机::D16维护保养手册::chunk_26;发动机::D16维护保养手册::chunk_27,,D16维护保养手册.md
